,tweet_id,text,favorite_count,retweet_count,created_at,source,reply_to_status,reply_to_user,retweets,favorites
208,1599435182326808581,"@BPJSTKinfo Kami sangat terbantu, teringankan, dimudahkan, dilancarkan dengan adanya suatu fasilitas dan layanan As… https://t.co/PcA9w8zjAz",0,0,2022-12-04 16:07:18+00:00,Twitter Web App,1.5994335954831974e+18,rizkimn11___,0,0
209,1599434845880745984,"@BPJSTKinfo Dirgahayu BPJS Ketenagakerjaan🎉🎊
Selamat Ulang Tahun ke 45th, 
Semoga selalu menjadi Jembatan Menuju Ke… https://t.co/HJ5nZdIQFt",0,0,2022-12-04 16:05:57+00:00,Twitter Web App,1.59937065233485e+18,BPJSTKinfo,0,0
210,1599434472654778368,RT @BPJSTKinfo: BPJS Ketenagakerjaan melindungi seluruh pekerja penyandang disabilitas untuk terus berkarya tanpa kecemasan sehingga lebih…,0,17,2022-12-04 16:04:28+00:00,Twitter for Android,,,17,0
211,1599434395684810752,"RT @zwolftenaugust: (((super aman)))

you ask me to trust this country's digital safety and security????? after all bpjs data hacking and e…",0,32,2022-12-04 16:04:10+00:00,Twitter for iPhone,,,32,0
212,1599434277774819330,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 16:03:42+00:00,Twitter for Android,,,201,0
213,1599434172405547008,@tanyarlfes aku pakw BPJS waktu itu gratis nder,0,0,2022-12-04 16:03:17+00:00,Twitter for Android,1.5994295777216758e+18,tanyarlfes,0,0
214,1599434118143803392,"RT @kharizin: @BPJSTKinfo Selamat Ulang tahun  BPJS,  semoga berjaya dan sukses",0,1,2022-12-04 16:03:04+00:00,Twitter Web App,,,1,0
215,1599434079073861634,"@BPJSTKinfo Selamat Ulang tahun  BPJS,  semoga berjaya dan sukses",0,1,2022-12-04 16:02:55+00:00,Twitter Web App,1.59937065233485e+18,BPJSTKinfo,1,0
216,1599434044454080512,"@BPJSTKinfo Alhamdulillah diusia 45 th semoga semakin berkualitas,Sukses selalu terus berbenah berikan pelayanan te… https://t.co/bFP3iv2yPp",0,0,2022-12-04 16:02:46+00:00,Twitter for Android,1.5993706601488097e+18,BPJSTKinfo,0,0
217,1599433981552136192,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 16:02:31+00:00,Twitter for iPhone,,,201,0
218,1599433746885021698,"RT @zwolftenaugust: (((super aman)))

you ask me to trust this country's digital safety and security????? after all bpjs data hacking and e…",0,32,2022-12-04 16:01:35+00:00,Twitter for Android,,,32,0
219,1599433637761798147,@BPJSTKinfo 45 tahun angka adalah usia matang 45 tahun pula BPJS ketenagakerjaan membersamai pekerja Indonesia jatu… https://t.co/i17lvx9Fk4,1,0,2022-12-04 16:01:09+00:00,Twitter for Android,1.59937065233485e+18,BPJSTKinfo,0,1
220,1599433595483197440,@BPJSTKinfo Ini adalah hari yang luar biasa. Selamat ulang tahun yang ke-44 untuk BPJS Ketenagakerjaan. Semoga Tuhan memberkati kita semua.,0,0,2022-12-04 16:00:59+00:00,Twitter Web App,1.5994332201349284e+18,rizkimn11___,0,0
221,1599433583449767938,@JBeatindo @txtfrombrand biaya ambulance nya ga duxover bpjs?,0,0,2022-12-04 16:00:56+00:00,Twitter Web App,1.5994173980794266e+18,JBeatindo,0,0
222,1599433563501662208,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 16:00:52+00:00,Twitter for Android,,,201,0
223,1599433504022224899,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 16:00:38+00:00,Twitter Web App,,,201,0
224,1599433359855611908,"@catmustbecrazy @txtfrombrand Wajar. kan RS nya PT. Bukan yayasan hahaha,

lagian kalo pake BPJS, dari RS akan serb… https://t.co/GhOjJKRPm1",0,0,2022-12-04 16:00:03+00:00,Twitter for Android,1.5994199309315195e+18,catmustbecrazy,0,0
225,1599433220134928389,@BPJSTKinfo BPJS Ketenagakerjaan bisa berhasil berkat kreativitas dan kerja keras dari semua karyawannya. Sekarang… https://t.co/sPQiWASkhn,0,0,2022-12-04 15:59:30+00:00,Twitter Web App,1.5994327837973012e+18,rizkimn11___,0,0
226,1599433191773073414,@SmgMenfess2 75-200 buat konsul doang belum obat atau pakai bpjs biar gratis konsul,0,0,2022-12-04 15:59:23+00:00,Twitter for iPhone,1.5993955983185797e+18,SmgMenfess2,0,0
227,1599433157140713473,"RT @TyasZain: Ada keluarga yg punya putra-putri berusia 21 ke atas, masih kuliah dan pakai BPJS? 

Sudah tau bhw wajib lakukan mutasi statu…",0,8787,2022-12-04 15:59:15+00:00,Twitter for Android,,,8787,0
228,1599432783797301250,@BPJSTKinfo Selamat ulang tahun yang ke-44 untuk BPJS Ketenagakerjaan. Sungguh menakjubkan bisa melihat BPJS Ketena… https://t.co/tEmN86ONA8,0,0,2022-12-04 15:57:46+00:00,Twitter Web App,1.5994324127901614e+18,rizkimn11___,0,0
229,1599432412790161414,@BPJSTKinfo Semoga ulang tahun BPJS Ketenagakerjaan yang ke-44 ini dapat menjadi titik awal kebangkitan yang lebih maju lagi.,0,0,2022-12-04 15:56:17+00:00,Twitter Web App,1.5994323414240788e+18,rizkimn11___,0,0
230,1599432341424078848,@BPJSTKinfo Empat puluh empat tahun belakangan ini adalah tahun-tahun yang begitu berat. Namun berkat dedikasi yang… https://t.co/v8l2PRua7V,0,0,2022-12-04 15:56:00+00:00,Twitter Web App,1.599431764568871e+18,rizkimn11___,0,0
231,1599431764568870913,"@BPJSTKinfo Di pasar yang kompetitif, BPJS Ketenagakerjaan mampu lebih unggul di berbagai bidang dari kompetitor. S… https://t.co/sE9N4QaIK1",0,0,2022-12-04 15:53:43+00:00,Twitter Web App,1.599431383713448e+18,rizkimn11___,0,0
232,1599431722160238593,"Bertemu Driver Ojol, Faizal Ungkap Masih Sedikit Driver Ojol Yang Ikut Kepesertaan BPJS https://t.co/rGA2s83ozR",0,0,2022-12-04 15:53:33+00:00,dlvr.it,,,0,0
233,1599431653738577921,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:53:16+00:00,Twitter for Android,,,201,0
234,1599431617420079106,@80bic terima bpjs sih,0,0,2022-12-04 15:53:08+00:00,Twitter Web App,1.5994304423187128e+18,80bic,0,0
235,1599431530656722944,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:52:47+00:00,Twitter for Android,,,201,0
236,1599431471856771075,@ngalamfess Pake bpjs ke faskes 1 dulu minta rujukan. Gratis👍🏻 kalo mau tanpa obat ke psikolog aja kak,0,0,2022-12-04 15:52:33+00:00,Twitter for iPhone,1.5993352039900324e+18,ngalamfess,0,0
237,1599431383713447936,@BPJSTKinfo Selamat atas ulang tahun yang ke-44 untuk BPJS Ketenagakerjaan. Semoga semua kesalahan dan kegagalan ya… https://t.co/kTB0U8TAid,0,0,2022-12-04 15:52:12+00:00,Twitter Web App,1.5994310087385088e+18,rizkimn11___,0,0
238,1599431224376070146,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:51:34+00:00,Twitter Web App,,,201,0
239,1599431008738508802,"@BPJSTKinfo ......Jadi mari kita memohon kepada Allah agar BPJS Ketenagakerjaan menjadi lebih baik lagi, lebih maju… https://t.co/UK3WZ2YPJg",0,0,2022-12-04 15:50:43+00:00,Twitter Web App,1.5994309186951782e+18,rizkimn11___,0,0
240,1599430945740029957,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:50:28+00:00,Twitter for Android,,,201,0
241,1599430444285849605,@BPJSTKinfo Tahun ini adalah tahun yang penuh keberkahan bagi BPJS Ketenagakerjaan maupun karyawannya. Semoga Allah… https://t.co/SldSXfB1Zo,0,0,2022-12-04 15:48:28+00:00,Twitter Web App,1.5994301974091162e+18,rizkimn11___,0,0
242,1599430197409116160,"@BPJSTKinfo Selamat ulang tahun BPJS Ketenagakerjaan. di hari istimewa ini, semoga semakin banyak prestasi yang dip… https://t.co/xWH3XzvVn1",0,0,2022-12-04 15:47:29+00:00,Twitter Web App,1.5994298556362588e+18,rizkimn11___,0,0
243,1599430021650997248,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:46:47+00:00,Twitter for Android,,,201,0
244,1599429855636258816,@BPJSTKinfo Doa dan harapan terbaik saya berikan untuk BPJS Ketenagakerjaan yang merayakan hari jadinya yang ke-44.… https://t.co/KG3DwWclQW,0,0,2022-12-04 15:46:08+00:00,Twitter Web App,1.599429350071636e+18,rizkimn11___,0,0
245,1599429839538524160,"RT @thvbby: TAKBIR!!! KIM JISOO MAJU SINI LO ANYING GUE GA TAKUT UDAH ADA JAMINAN BPJS😭💪🏻

I vote #JISOO for Asian Celebrity of the Year #A…",0,10,2022-12-04 15:46:04+00:00,Twitter Web App,,,10,0
246,1599429491855851520,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:44:41+00:00,Twitter for Android,,,201,0
247,1599429483194249216,"@BPJSTKinfo Selamat Ulang Tahun BPJS KETENAGAKERJAAN yg ke-45. 
Semoga @BPJSTKinfo selalu berinovasi,maju terus men… https://t.co/NgqcoMsUxs",1,0,2022-12-04 15:44:39+00:00,Twitter for Android,1.59937065233485e+18,BPJSTKinfo,0,1
248,1599429444166635522,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:44:30+00:00,Twitter for Android,,,201,0
249,1599429350071635968,@BPJSTKinfo Selamat ulang tahun BPJS Ketenagakerjaan. Semoga hari yang penuh makna ini menjadi titik awal dari peru… https://t.co/FuXS5wRruG,0,0,2022-12-04 15:44:07+00:00,Twitter Web App,1.5994291075653632e+18,rizkimn11___,0,0
250,1599429107565363201,@BPJSTKinfo Berharap semoga semakin banyak pencapaian dan kesuksesan yang diraih BPJS Ketenagakerjaan yang sejalan… https://t.co/zcO8oMCaFB,0,0,2022-12-04 15:43:09+00:00,Twitter Web App,1.599428161468797e+18,rizkimn11___,0,0
251,1599428976208150531,"@convomfs “Bacot lu, paru-paru gue jelek nanti emang lu mau bayarin perawatan sama ngurus BPJS?”",68,1,2022-12-04 15:42:38+00:00,Twitter for Android,1.599428411721945e+18,convomfs,1,68
252,1599428793470701568,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:41:54+00:00,Twitter for Android,,,201,0
253,1599428684556906498,"@nurulie_ Perubahan segmen dari PPU Perusahaan dengan status non aktif karena premi, silakan sahabat konfimasi terl… https://t.co/6ygqgb7p3Q",0,0,2022-12-04 15:41:29+00:00,Sociomedio Pro Enterprise,1.5994259651885998e+18,nurulie_,0,0
254,1599428541414002689,"RT @zwolftenaugust: (((super aman)))

you ask me to trust this country's digital safety and security????? after all bpjs data hacking and e…",0,32,2022-12-04 15:40:54+00:00,Twitter for Android,,,32,0
255,1599428426318123008,@MUSIKMENFESS Anjerr sakiti aja aku terusss aku punya bpjs,0,0,2022-12-04 15:40:27+00:00,Twitter for Android,1.5993817312658842e+18,MUSIKMENFESS,0,0
256,1599428161468796929,"@BPJSTKinfo Perayaan ini bukan hanya untuk ulang tahun BPJS Ketenagakerjaan, tapi sebuah apresiasi atas kerja keras… https://t.co/bZUyewkU8o",0,0,2022-12-04 15:39:24+00:00,Twitter Web App,1.5994279075288433e+18,rizkimn11___,0,0
257,1599427907528843264,"@BPJSTKinfo Selamat ulang tahun untuk BPJS Ketenagakerjaan yang telah BPJS Ketenagakerjaan bangun ini, boss. Selama… https://t.co/Gr8T9FMGZR",0,0,2022-12-04 15:38:23+00:00,Twitter Web App,1.599427583762137e+18,rizkimn11___,0,0
258,1599427599339782144,"RT @zwolftenaugust: (((super aman)))

you ask me to trust this country's digital safety and security????? after all bpjs data hacking and e…",0,32,2022-12-04 15:37:10+00:00,Twitter for iPhone,,,32,0
259,1599427583762137089,"@BPJSTKinfo Apresiasi yang sebesar-besarnya untuk semua karyawan atas kinerja yang luar biasa. Tanpa mereka, BPJS K… https://t.co/D2E4jEizcl",0,0,2022-12-04 15:37:06+00:00,Twitter Web App,1.599427391788847e+18,rizkimn11___,0,0
260,1599427572265549826,"PHK Masih Berlanjut, BPJS Ketenagakerjaan Siap Pastikan Pekerja Dapat Pengaman Sosial #LengkapCepatBeritanya… https://t.co/2g1lC1u8cz",1,0,2022-12-04 15:37:03+00:00,OkezoneMobile,,,0,1
261,1599427403528699904,"@BPJSTKinfo Selamat Ulang Tahun BPJS KETENAGAKERJAAN yg ke-45. 
Semoga @BPJSTKinfo selalu berinovasi,maju terus men… https://t.co/Wqz5xVmrHN",1,0,2022-12-04 15:36:23+00:00,Twitter for Android,1.59937065233485e+18,BPJSTKinfo,0,1
262,1599427391788847104,"@BPJSTKinfo Hari ini bukan hanya tentang perayaan ulang tahun BPJS Ketenagakerjaan, tapi juga merupakan perayaan BP… https://t.co/KMVUueRh6A",0,0,2022-12-04 15:36:20+00:00,Twitter Web App,1.5994270505906012e+18,rizkimn11___,0,0
263,1599427213279264768,Syahrial Tampung Aspirasi Masyarakat Rupat terkait BPJS Kesehatan https://t.co/AECmSfnRoD,0,0,2022-12-04 15:35:38+00:00,dlvr.it,,,0,0
264,1599427050590601216,"@BPJSTKinfo Kesuksesan BPJS Ketenagakerjaan takkan tercapai tanpa dedikasi tenaga, pikiran dan waktu dari semua kar… https://t.co/KHyaGwOqeL",0,0,2022-12-04 15:34:59+00:00,Twitter Web App,1.5994267516919153e+18,rizkimn11___,0,0
265,1599426751691915264,@BPJSTKinfo Jadikan ulang tahun BPJS Ketenagakerjaan sebagai motivasi untuk mencapai hasil lebih baik lagi satu tah… https://t.co/5gm6InSX6E,0,0,2022-12-04 15:33:48+00:00,Twitter Web App,1.5994264507296358e+18,rizkimn11___,0,0
266,1599426538814197761,"Mas @gibran_tweet mau bagi"" stb nggih? Mbok pakde kulo di bagi mas.. Pakde kulo pun usia lanjut, mboten kagungan pu… https://t.co/rZoIqK6VOX",0,0,2022-12-04 15:32:57+00:00,Twitter for Android,,,0,0
267,1599426450729635842,@BPJSTKinfo Selamat atas hari jadi BPJS Ketenagakerjaan. Semoga BPJS Ketenagakerjaan semakin sukses dan maju. Dan t… https://t.co/NkAz7N5JHh,0,0,2022-12-04 15:32:36+00:00,Twitter Web App,1.5994261494150185e+18,rizkimn11___,0,0
268,1599426149415018496,@BPJSTKinfo Selamat atas hari jadi BPJS Ketenagakerjaan. Tahun ini dan kedepannya akan menjadi tahun yang semakin k… https://t.co/kSsRZZoubU,0,0,2022-12-04 15:31:24+00:00,Twitter Web App,1.599425862272942e+18,rizkimn11___,0,0
269,1599425965188599808,"Timbang pengen ganti dari PU ke mandiri aja gabisa online, harus bgt ke kantor bpjs ya? @BPJSKesehatanRI",0,0,2022-12-04 15:30:40+00:00,Twitter for Android,,,0,0
270,1599425907030396933,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:30:26+00:00,Twitter for Android,,,201,0
271,1599425862272942080,@BPJSTKinfo Untuk semua staff BPJS Ketenagakerjaan yang telah bekerja dengan sangat baik dalam satu tahun ini. Sela… https://t.co/Qc8efT9RMe,0,0,2022-12-04 15:30:16+00:00,Twitter Web App,1.5994256191040102e+18,rizkimn11___,0,0
272,1599425627748462593,"@democrazymedia Iyah, bos..dilindungin buat di obatin..nah bpjs bisa ngover gak yah? 🤭",1,0,2022-12-04 15:29:20+00:00,Twitter for Android,1.5994195046892216e+18,democrazymedia,0,1
273,1599425619104010241,"@BPJSTKinfo Happy Anniversary yang ke-44. Semoga BPJS Ketenagakerjaan ini semakin sukses, tercapai visi dan misi BP… https://t.co/4CFDABQWw7",0,0,2022-12-04 15:29:18+00:00,Twitter Web App,1.5994253129617367e+18,rizkimn11___,0,0
274,1599425457090629632,"RT @zwolftenaugust: (((super aman)))

you ask me to trust this country's digital safety and security????? after all bpjs data hacking and e…",0,32,2022-12-04 15:28:39+00:00,Twitter for Android,,,32,0
275,1599425438002348032,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:28:34+00:00,Twitter for Android,,,201,0
276,1599425312961736706,@BPJSTKinfo Semoga perjalanan sukses BPJS Ketenagakerjaan terus berlanjut di tahun-tahun berikutnya. Dan semoga sem… https://t.co/CH2DFuYaGF,0,0,2022-12-04 15:28:05+00:00,Twitter Web App,1.5994250266291855e+18,rizkimn11___,0,0
277,1599425210348089344,"RT @zwolftenaugust: (((super aman)))

you ask me to trust this country's digital safety and security????? after all bpjs data hacking and e…",0,32,2022-12-04 15:27:40+00:00,Twitter for Android,,,32,0
278,1599425026629185536,@BPJSTKinfo Tahun yang baru adalah langkah yang baru. Apresiasi yang sebesar-besarnya buat seluruh staff BPJS Keten… https://t.co/XjxyTjkW9W,0,0,2022-12-04 15:26:56+00:00,Twitter Web App,1.5994247153279304e+18,rizkimn11___,0,0
279,1599425011949109248,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:26:53+00:00,Twitter for Android,,,201,0
280,1599424992319770626,"RT @zwolftenaugust: (((super aman)))

you ask me to trust this country's digital safety and security????? after all bpjs data hacking and e…",0,32,2022-12-04 15:26:48+00:00,Twitter for Android,,,32,0
281,1599424898728067074,"@BPJSTKinfo Bismillah, selamat ulang tahun #BPJAMSOSTEK terimakasih sudah menemani pekerja sejak masih bernama ASTE… https://t.co/sOi9fp4Tnm",0,0,2022-12-04 15:26:26+00:00,Twitter Web App,1.5993706601488097e+18,BPJSTKinfo,0,0
282,1599424797775388672,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:26:02+00:00,Twitter for Android,,,201,0
283,1599424715327930368,@BPJSTKinfo Selamat ulang tahun BPJS Ketenagakerjaan. Semoga kejayaan BPJS Ketenagakerjaan dan karyawannya selalu s… https://t.co/uJkwVAEWPx,0,0,2022-12-04 15:25:42+00:00,Twitter Web App,1.5994242886330327e+18,rizkimn11___,0,0
284,1599424427904897025,"Bertemu Driver Ojol, Faizal Ungkap Masih Sedikit Driver Ojol Yang Ikut Kepesertaan BPJS https://t.co/fLdEA9RHkX",0,0,2022-12-04 15:24:34+00:00,dlvr.it,,,0,0
285,1599424299806658560,"RT @zwolftenaugust: (((super aman)))

you ask me to trust this country's digital safety and security????? after all bpjs data hacking and e…",0,32,2022-12-04 15:24:03+00:00,Twitter for Android,,,32,0
286,1599424142230843392,@jambuu0 @Joglosenuko @cursedkidd BPJS aja kalo punya hihi,0,0,2022-12-04 15:23:26+00:00,Twitter for Android,1.5988959419392369e+18,jambuu0,0,0
287,1599424005383258113,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:22:53+00:00,Twitter Web App,,,201,0
288,1599423759605460992,"@txtfrombrand Pengalaman juga, baru kemarin sebelum lebaran, bokap meninggal gara2 struk di di siloam, BPJS nanggun… https://t.co/OSJwKXtQOC",0,0,2022-12-04 15:21:54+00:00,Twitter for Android,1.5993962425720627e+18,txtfrombrand,0,0
289,1599423758619799554,@BPJSTKinfo Happy birdday @BPJSTKinfo  @BPJSKesehatanRI  😚😚🎉🎉🎉🎉 all wish the best... Semoga dapat berjaya samapai s… https://t.co/WgPZPbCh8q,0,0,2022-12-04 15:21:54+00:00,Twitter for Android,1.59937065233485e+18,BPJSTKinfo,0,0
290,1599423735098150927,@BPJSTKinfo BPJS Ketenagakerjaan yang hebat selalu diisi oleh orang-orang hebat. Tidak hanya dari jajaran stakehold… https://t.co/7vmqwhTT7W,0,0,2022-12-04 15:21:48+00:00,Twitter Web App,1.5994233686334095e+18,rizkimn11___,0,0
291,1599423427840192513,"RT @zwolftenaugust: (((super aman)))

you ask me to trust this country's digital safety and security????? after all bpjs data hacking and e…",0,32,2022-12-04 15:20:35+00:00,Twitter for Android,,,32,0
292,1599423368633409536,"@BPJSTKinfo Selamat ulang tahun yang ke-44 untuk BPJS Ketenagakerjaan. Waktu berlalu begitu cepat, tak terasa kerin… https://t.co/vLYB1N1Hoz",0,0,2022-12-04 15:20:21+00:00,Twitter Web App,1.5994231392007905e+18,rizkimn11___,0,0
293,1599423210076135424,Dembele kalo punya BPJS bisa membangkrutkan negara,0,0,2022-12-04 15:19:43+00:00,Twitter for Android,,,0,0
294,1599423139200790530,@BPJSTKinfo Selamat Ulang Tahun BPJS Ketenagakerjaan. Semoga BPJS Ketenagakerjaan ini dapat memberikan lebih banyak… https://t.co/rskB1gbCME,0,0,2022-12-04 15:19:26+00:00,Twitter Web App,1.5994228976004874e+18,rizkimn11___,0,0
295,1599423039044976642,"Bertemu Driver Ojol, Faizal Ungkap Masih Sedikit Driver Ojol Yang Ikut Kepesertaan BPJS https://t.co/wIaEPFWyk0",0,0,2022-12-04 15:19:03+00:00,dlvr.it,,,0,0
296,1599423025681924097,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:18:59+00:00,Twitter for Android,,,201,0
297,1599422897600487424,@BPJSTKinfo Merupakan suatu kehormatan bisa menjadi bagian dari kesuksesan BPJS Ketenagakerjaan. Kebahagiaan dan ra… https://t.co/6m6V3x63Cp,0,0,2022-12-04 15:18:29+00:00,Twitter Web App,1.599422579454128e+18,rizkimn11___,0,0
298,1599422579454128129,@BPJSTKinfo Selamat Ulang Tahun untuk nama BPJS Ketenagakerjaan Semoga menjadi semakin maju dengan layanan berkuali… https://t.co/l8EQc8GuT4,0,0,2022-12-04 15:17:13+00:00,Twitter Web App,1.599422317364654e+18,rizkimn11___,0,0
299,1599422317364654083,@BPJSTKinfo @OfficialFPL @FPLStatus @FPL_Salah Salam hangat dari kami. Selamat ulang tahun Untuk BPJS Ketenagakerja… https://t.co/f3s21N9GFI,0,0,2022-12-04 15:16:10+00:00,Twitter Web App,1.599422057632387e+18,rizkimn11___,0,0
300,1599422276205948928,"@kegblgnunfaedh sumpah ada bgt nih cowo yg modelan begini, masalahnya kl u knp2 jg yg byr bpjs bukan gue woi gapeduli",0,0,2022-12-04 15:16:01+00:00,Twitter for iPhone,1.599382009956434e+18,kegblgnunfaedh,0,0
301,1599422190486945795,RT @BPJSTKinfo: BPJS Ketenagakerjaan melindungi seluruh pekerja penyandang disabilitas untuk terus berkarya tanpa kecemasan sehingga lebih…,0,17,2022-12-04 15:15:40+00:00,Twitter for Android,,,17,0
302,1599422183264382983,"RT @BPJSTKinfo: Mekanisme:
1. Follow media sosial resmi BPJS Ketenagakerjaan (Instagram, Facebook, Twitter) 
2. Reply tweet ini dan tulis u…",0,201,2022-12-04 15:15:38+00:00,Twitter for Android,,,201,0
303,1599422057632387080,@BPJSTKinfo @OfficialFPL @FPLStatus @FPL_Salah Selamat Ulang Tahun kepada BPJS Ketenagakerjaan semoga senantiasa da… https://t.co/oTX4EX42pF,0,0,2022-12-04 15:15:09+00:00,Twitter Web App,1.5994211569769062e+18,rizkimn11___,0,0
304,1599421995330211840,RT @patkjimin: @SevenOfSaviors @kimsokjint Hbd wyatb gbu bpjs dprd bpupki,0,1,2022-12-04 15:14:54+00:00,Twitter for Android,,,1,0
305,1599421942456799232,"@BPJSTKinfo Selamat ulang tahun @BPJSTKinfo semoga pelayanannya di tingkat kan, terus bpjs semoga hadir di pelosok… https://t.co/LhViV9y2YW",0,0,2022-12-04 15:14:41+00:00,Twitter for Android,1.59937065233485e+18,BPJSTKinfo,0,0
306,1599421833354547203,@SevenOfSaviors @kimsokjint Hbd wyatb gbu bpjs dprd bpupki,1,1,2022-12-04 15:14:15+00:00,Twitter for Android,1.5994147373387735e+18,SevenOfSaviors,1,1
307,1599421806167064577,"@BPJSTKinfo Selamat ulang tahun @BPJSTKinfo semoga pelayanannya di tingkat kan, terus bpjs semoga hadir di pelosok… https://t.co/WYzNYqFhk4",0,0,2022-12-04 15:14:09+00:00,Twitter for Android,1.59937065233485e+18,BPJSTKinfo,0,0
308,1599421156976906241,"@BPJSTKinfo Happy office 44th Anniversary BPJS Ketenagakerjaan. I wish you have a great office one. 

username ig :… https://t.co/zdxc4dClba",0,0,2022-12-04 15:11:34+00:00,Twitter Web App,1.59937065233485e+18,BPJSTKinfo,0,0
309,1599420963656900610,"TAPI LU GANTENG BANGET ANJIR SOPAN LU BEGITU HAH???????
LU PIKIR GW UDAH BAYAR BPJS???",0,0,2022-12-04 15:10:48+00:00,Twitter for Android,1.599420810506416e+18,Weirdodorkss,0,0
310,1599420469941514242,Pak tolong turunkan iuran bpjs pak https://t.co/kN8GnN8cIB,0,0,2022-12-04 15:08:50+00:00,Twitter for Android,,,0,0
311,1599419731832078338,@wooyoogf serang aku gpapa aku ada bpjs,0,0,2022-12-04 15:05:54+00:00,Twitter for Android,1.5994195878793748e+18,wooyoogf,0,0
312,1599419731332988929,"@BPJSTKinfo Selamat ulang tahun untuk BPJAMSOSTEK ke-45

Semoga semakin sukses,maju dan jaya selalu terus BPJS  Ket… https://t.co/8YLioBB3vq",0,0,2022-12-04 15:05:54+00:00,Twitter for Android,1.59937065233485e+18,BPJSTKinfo,0,0
313,1599419670205206528,"@convomf Hati hati nder NYESEL. awokawok. Oh iya, jangan gonta ganti pasangan sembarangan yh, nanti bisa kena penya… https://t.co/fjFObf39Jn",0,0,2022-12-04 15:05:39+00:00,Twitter for Android,1.5993830178012078e+18,convomf,0,0
314,1599419602312003584,"@BPJSTKinfo Alhamdulillah diusia 45 th moga makin berkualitas,Sukses slalu terus berbenah berikan pelayanan terbaik… https://t.co/3mV4wLrqtI",0,0,2022-12-04 15:05:23+00:00,Twitter for Android,1.5993706601488097e+18,BPJSTKinfo,0,0
315,1599419583487967232,"@BPJSTKinfo Dirgahayu untuk BPJS Ketenagakerjaan semoga semakin mampu melindungi, Melayani &amp; Menyejahterakan para p… https://t.co/7KFCZlsinV",0,0,2022-12-04 15:05:19+00:00,Twitter for iPhone,1.59937065233485e+18,BPJSTKinfo,0,0
